 20110922 1200  32.481 32.500 32.500 32.493 32.471 32.488 32.633 32.736 32.792 32.795 32.877 33.588 33.751 2222222222222
 20110923 1200  32.487 32.507 32.506 32.499 32.497 32.483 32.661 32.744 32.817 32.804 32.868 33.606 33.749 2222222222222
 20110924 1200  32.490 32.510 32.510 32.502 32.489 32.515 32.624 32.740 32.814 32.802 32.879 33.620 33.751 2222222222222
 20110925 1200  32.491 32.509 32.510 32.503 32.496 32.488 32.635 32.740 32.807 32.801 32.918 33.606 33.757 2222222222222
 20110926 1200  32.484 32.507 32.506 32.502 32.501 32.471 32.612 32.732 32.803 32.800 32.904 33.642 33.753 2222222222222
 20110927 1200  32.485 32.507 32.507 32.499 32.498 32.498 32.521 32.735 32.809 32.801 32.898 33.628 33.754 2222222222222
 20110928 1200  32.489 32.510 32.510 32.506 32.503 32.505 32.405 32.734 32.799 32.798 32.940 33.619 33.750 2222222222222
 20110929 1200  32.494 32.510 32.510 32.507 32.504 32.503 32.501 32.738 32.797 32.802 32.938 33.607 33.756 2222222222222
 20110930 1200  32.496 32.515 32.513 32.508 32.507 32.496 32.576 32.744 32.805 32.800 32.884 33.562 33.754 2222222222222
 20111001 1200  32.496 32.520 32.520 32.513 32.510 32.503 32.455 32.725 32.803 32.795 32.860 33.549 33.747 2222222222222
 20111002 1200  32.498 32.519 32.519 32.511 32.509 32.507 32.492 32.741 32.791 32.801 32.881 33.552 33.748 2222222222222
 20111003 1200  32.480 32.497 32.498 32.492 32.489 32.481 32.491 32.745 32.809 32.805 32.840 33.532 33.748 2222222222222
 20111004 1200  32.478 32.503 32.502 32.499 32.497 32.462 32.574 32.751 32.810 32.812 32.839 33.522 33.743 2222222222222
 20111005 1200  32.494 32.513 32.513 32.508 32.505 32.501 32.467 32.744 32.809 32.809 32.839 33.516 33.741 2222222222222
 20111006 1200  32.502 32.521 32.521 32.515 32.513 32.514 32.532 32.736 32.813 32.803 32.839 33.532 33.741 2222222222222
 20111007 1200  32.504 32.530 32.530 32.525 32.522 32.521 32.499 32.732 32.793 32.799 32.866 33.575 33.742 2222222222222
 20111008 1200  32.478 32.505 32.507 32.501 32.501 32.503 32.457 32.728 32.779 32.796 32.881 33.559 33.740 2222222222222
 20111009 1200  32.477 32.500 32.500 32.494 32.493 32.492 32.460 32.731 32.788 32.798 32.894 33.557 33.739 2222222222222
 20111010 1200  32.471 32.490 32.490 32.486 32.483 32.484 32.482 32.731 32.788 32.797 32.893 33.574 33.743 2222222222222
 20111011 1200  32.454 32.476 32.475 32.471 32.469 32.462 32.437 32.727 32.787 32.797 32.888 33.584 33.749 2222222222222
 20111012 1200  32.456 32.480 32.480 32.476 32.473 32.473 32.457 32.717 32.792 32.797 32.887 33.547 33.747 2222222222222
 20111013 1200  32.459 32.480 32.480 32.475 32.472 32.472 32.490 32.732 32.798 32.802 32.906 33.589 33.754 2222222222222
 20111014 1200  32.463 32.483 32.483 32.479 32.475 32.476 32.527 32.729 32.795 32.801 32.902 33.577 33.756 2222222222222
 20111015 1200  32.456 32.478 32.478 32.473 32.473 32.473 32.453 32.715 32.781 32.799 32.891 33.600 33.750 2222222222222
 20111016 1200  32.448 32.472 32.473 32.470 32.469 32.470 32.483 32.729 32.789 32.798 32.879 33.604 33.754 2222222222222
 20111017 1200  32.448 32.471 32.470 32.467 32.465 32.466 32.489 32.735 32.786 32.798 32.896 33.609 33.754 2222222222222
 20111018 1200  32.448 32.470 32.470 32.466 32.464 32.465 32.427 32.722 32.809 32.801 32.862 33.572 33.750 2222222222222
 20111019 1200  32.450 32.471 32.470 32.465 32.464 32.465 32.415 32.749 32.817 32.804 32.834 33.558 33.751 2222222222222
 20111020 1200  32.445 32.468 32.467 32.463 32.461 32.462 32.472 32.738 32.811 32.803 32.848 33.509 33.751 2222222222222
 20111021 1200  32.449 32.470 32.470 32.467 32.465 32.463 32.452 32.756 32.820 32.813 32.837 33.510 33.748 2222222222222
 20111022 1200  32.449 32.477 32.476 32.470 32.467 32.467 32.454 32.758 32.827 32.813 32.839 33.480 33.744 2222222222222
 20111023 1200  32.460 32.487 32.487 32.479 32.479 32.479 32.462 32.750 32.822 32.808 32.844 33.511 33.743 2222222222222
 20111024 1200  32.469 32.491 32.491 32.486 32.484 32.483 32.471 32.743 32.821 32.815 32.840 33.499 33.745 2222222222222
 20111025 1200  32.460 32.486 32.486 32.483 32.478 32.478 32.485 32.733 32.819 32.819 32.887 33.504 33.745 2222222222222
 20111026 1200  32.469 32.495 32.495 32.491 32.489 32.487 32.493 32.667 32.820 32.830 32.882 33.517 33.745 2222222222222
 20111027 1200  32.471 32.494 32.494 32.489 32.487 32.487 32.486 32.613 32.812 32.815 32.876 33.556 33.748 2222222222222
 20111028 1200  32.465 32.493 32.493 32.487 32.485 32.486 32.492 32.657 32.798 32.808 32.892 33.510 33.748 2222222222222
 20111029 1200  32.466 32.493 32.493 32.488 32.487 32.488 32.492 32.611 32.807 32.817 32.880 33.518 33.743 2222222222222
 20111030 1200  32.485 32.514 32.513 32.509 32.507 32.508 32.514 32.617 32.806 32.807 32.866 33.518 33.747 2222222222222
 20111031 1200  32.502 32.525 32.525 32.520 32.518 32.517 32.522 32.703 32.835 32.823 32.868 33.531 33.752 2222222222222
 20111101 1200  32.495 32.525 32.524 32.520 32.516 32.518 32.523 32.605 32.826 32.820 32.854 33.560 33.744 2222222222222
 20111102 1200  32.503 32.535 32.535 32.529 32.528 32.529 32.534 32.618 32.802 32.812 32.877 33.616 33.737 2222222222222
 20111103 1200  32.526 32.555 32.555 32.548 32.547 32.546 32.553 32.530 32.798 32.811 32.921 33.616 33.745 2222222222222
 20111104 1200  32.528 32.560 32.560 32.552 32.550 32.550 32.555 32.561 32.796 32.808 32.914 33.643 33.744 2222222222222
 20111105 1200  32.529 32.561 32.560 32.558 32.555 32.556 32.559 32.557 32.759 32.810 32.943 33.617 33.752 2222222222222
 20111106 1200  32.540 32.566 32.565 32.560 32.558 32.558 32.564 32.561 32.757 32.804 32.949 33.602 33.760 2222222222222
 20111107 1200  32.535 32.560 32.559 32.555 32.553 32.554 32.559 32.559 32.728 32.807 32.960 33.587 33.758 2222222222222
 20111108 1200  32.527 32.555 32.555 32.549 32.547 32.549 32.557 32.554 32.749 32.804 32.934 33.586 33.759 2222222222222
 20111109 1200  32.515 32.548 32.548 32.542 32.541 32.541 32.545 32.541 32.709 32.803 32.902 33.528 33.760 2222222222222
 20111110 1200  32.523 32.550 32.550 32.547 32.544 32.544 32.548 32.546 32.776 32.807 32.884 33.533 33.760 2222222222222
 20111111 1200  32.525 32.550 32.550 32.546 32.544 32.543 32.548 32.548 32.766 32.814 32.899 33.531 33.753 2222222222222
 20111112 1200  32.529 32.560 32.560 32.555 32.553 32.555 32.561 32.559 32.781 32.820 32.865 33.497 33.749 2222222222222
 20111113 1200  32.541 32.569 32.569 32.564 32.562 32.562 32.569 32.565 32.721 32.826 32.862 33.461 33.743 2222222222222
 20111114 1200  32.551 32.578 32.577 32.571 32.569 32.569 32.575 32.572 32.823 32.836 32.864 33.436 33.746 2222222222222
 20111115 1200  32.554 32.580 32.580 32.573 32.572 32.570 32.576 32.572 32.797 32.832 32.842 33.365 33.741 2222222222222
 20111116 1200  32.548 32.580 32.580 32.576 32.572 32.572 32.577 32.577 32.784 32.830 32.821 33.296 33.732 2222222222222
 20111117 1200  32.555 32.588 32.588 32.583 32.578 32.580 32.586 32.583 32.685 32.818 32.817 33.189 33.732 2222222222222
 20111118 1200  32.564 32.591 32.591 32.586 32.583 32.586 32.592 32.588 32.660 32.817 32.817 33.236 33.739 2222222222222
 20111119 1200  32.564 32.594 32.594 32.589 32.587 32.588 32.590 32.590 32.631 32.829 32.832 33.288 33.737 2222222222222
 20111120 1200  32.566 32.598 32.598 32.593 32.590 32.591 32.597 32.594 32.667 32.836 32.834 33.243 33.735 2222222222222
 20111121 1200  32.573 32.600 32.600 32.598 32.595 32.595 32.600 32.599 32.644 32.834 32.831 33.306 33.732 2222222222222
 20111122 1200  32.573 32.606 32.606 32.600 32.600 32.600 32.605 32.601 32.593 32.838 32.823 33.278 33.734 2222222222222
 20111123 1200  32.579 32.613 32.610 32.607 32.606 32.606 32.611 32.610 32.606 32.828 32.827 33.313 33.731 2222222222222
 20111124 1200  32.585 32.615 32.610 32.609 32.607 32.605 32.612 32.612 32.619 32.835 32.829 33.327 33.725 2222222222222
 20111125 1200  32.587 32.616 32.614 32.610 32.608 32.608 32.613 32.611 32.623 32.836 32.830 33.372 33.724 2222222222222
 20111126 1200  32.587 32.614 32.611 32.608 32.605 32.603 32.610 32.610 32.646 32.811 32.831 33.369 33.733 2222222222222
 20111127 1200  32.585 32.620 32.615 32.612 32.607 32.608 32.612 32.611 32.620 32.809 32.825 33.313 33.727 2222222222222
 20111128 1200  32.587 32.616 32.615 32.608 32.607 32.609 32.612 32.611 32.615 32.780 32.838 33.306 33.726 2222222222222
 20111129 1200  32.591 32.619 32.618 32.612 32.610 32.610 32.616 32.613 32.617 32.783 32.861 33.402 33.727 2222222222222
 20111130 1200  32.584 32.616 32.611 32.608 32.605 32.607 32.613 32.609 32.615 32.721 32.842 33.349 33.722 2222222222222
 20111201 1200  32.579 32.610 32.610 32.605 32.603 32.602 32.608 32.607 32.611 32.758 32.847 33.404 33.723 2222222222222
 20111202 1200  32.587 32.614 32.614 32.608 32.605 32.604 32.610 32.610 32.613 32.735 32.835 33.382 33.727 2222222222222
 20111203 1200  32.595 32.622 32.620 32.617 32.614 32.612 32.618 32.618 32.620 32.761 32.833 33.356 33.726 2222222222222
 20111204 1200  32.589 32.618 32.614 32.611 32.610 32.610 32.618 32.618 32.624 32.731 32.842 33.336 33.723 2222222222222
 20111205 1200  32.573 32.604 32.603 32.598 32.596 32.594 32.603 32.603 32.613 32.762 32.845 33.309 33.724 2222222222222
 20111206 1200  32.571 32.600 32.600 32.593 32.589 32.590 32.595 32.594 32.603 32.788 32.832 33.341 33.726 2222222222222
 20111207 1200  32.575 32.602 32.602 32.597 32.595 32.594 32.599 32.597 32.604 32.763 32.844 33.341 33.727 2222222222222
 20111208 1200  32.581 32.609 32.608 32.603 32.600 32.602 32.606 32.603 32.608 32.762 32.855 33.356 33.724 2222222222222
 20111209 1200  32.586 32.614 32.612 32.610 32.608 32.608 32.616 32.613 32.626 32.772 32.854 33.334 33.723 2222222222222
 20111210 1200  32.603 32.631 32.628 32.624 32.622 32.622 32.628 32.631 32.641 32.758 32.851 33.402 33.724 2222222222222
 20111211 1200  32.596 32.628 32.627 32.621 32.619 32.620 32.626 32.625 32.634 32.797 32.852 33.337 33.718 2222222222222
 20111212 1200  32.589 32.620 32.620 32.611 32.609 32.611 32.618 32.618 32.634 32.805 32.858 33.360 33.723 2222222222222
 20111213 1200  32.599 32.627 32.626 32.622 32.620 32.619 32.625 32.628 32.643 32.782 32.857 33.348 33.725 2222222222222
 20111214 1200  32.606 32.638 32.635 32.631 32.628 32.626 32.632 32.633 32.636 32.765 32.855 33.335 33.724 2222222222222
 20111215 1200  32.611 32.640 32.640 32.634 32.634 32.634 32.639 32.636 32.640 32.775 32.855 33.350 33.729 2222222222222
 20111216 1200  32.613 32.640 32.640 32.634 32.633 32.632 32.638 32.637 32.639 32.793 32.855 33.370 33.725 2222222222222
 20111217 1200  32.613 32.640 32.640 32.634 32.633 32.632 32.638 32.636 32.640 32.796 32.857 33.337 33.725 2222222222222
 20111218 1200  32.610 32.641 32.640 32.636 32.634 32.634 32.640 32.637 32.641 32.725 32.856 33.277 33.718 2222222222222
 20111219 1200  32.610 32.645 32.643 32.638 32.636 32.636 32.641 32.639 32.645 32.765 32.854 33.317 33.719 2222222222222
 20111220 1200  32.621 32.650 32.650 32.643 32.642 32.643 32.649 32.644 32.649 32.716 32.864 33.298 33.716 2222222222222
 20111221 1200  32.620 32.651 32.650 32.644 32.642 32.643 32.648 32.648 32.652 32.766 32.857 33.334 33.718 2222222222222
 20111222 1200  32.613 32.650 32.650 32.642 32.641 32.641 32.647 32.643 32.648 32.764 32.859 33.328 33.720 2222222222222
 20111223 1200  32.619 32.652 32.650 32.645 32.643 32.644 32.652 32.646 32.653 32.770 32.857 33.447 33.724 2222222222222
 20111224 1200  32.619 32.655 32.650 32.646 32.644 32.647 32.650 32.648 32.650 32.759 32.875 33.418 33.724 2222222222222
 20111225 1200  32.621 32.653 32.650 32.645 32.643 32.644 32.648 32.648 32.650 32.795 32.887 33.504 33.735 2222222222222
 20111226 1200  32.617 32.653 32.650 32.646 32.645 32.643 32.650 32.648 32.651 32.780 32.894 33.478 33.730 2222222222222
 20111227 1200  32.623 32.657 32.656 32.647 32.646 32.648 32.653 32.652 32.653 32.742 32.893 33.452 33.732 2222222222222
 20111228 1200  32.625 32.662 32.659 32.653 32.651 32.650 32.656 32.656 32.661 32.758 32.880 33.445 33.723 2222222222222
 20111229 1200  32.639 32.668 32.665 32.659 32.656 32.659 32.662 32.660 32.664 32.763 32.877 33.466 33.723 2222222222222
 20111230 1200  32.643 32.671 32.670 32.664 32.663 32.662 32.670 32.664 32.669 32.716 32.881 33.445 33.728 2222222222222
 20111231 1200  32.638 32.670 32.669 32.664 32.661 32.662 32.667 32.663 32.666 32.710 32.871 33.436 33.727 2222222222222
 20120101 1200  32.636 32.670 32.667 32.661 32.659 32.658 32.665 32.662 32.666 32.720 32.875 33.457 33.732 2222222222222
 20120102 1200  32.636 32.670 32.670 32.663 32.660 32.660 32.666 32.664 32.666 32.720 32.876 33.439 33.732 2222222222222
 20120103 1200  32.634 32.670 32.668 32.661 32.658 32.660 32.664 32.662 32.667 32.699 32.873 33.459 33.728 2222222222222
 20120104 1200  32.637 32.670 32.670 32.663 32.662 32.662 32.668 32.665 32.669 32.717 32.886 33.453 33.730 2222222222222
 20120105 1200  32.639 32.675 32.671 32.668 32.666 32.664 32.669 32.669 32.672 32.717 32.890 33.457 33.731 2222222222222
 20120106 1200  32.645 32.680 32.679 32.671 32.670 32.671 32.674 32.673 32.677 32.696 32.877 33.467 33.725 2222222222222
