 Time: 1200  8 Jun 2007 to 1200 10 Jun 2008 (index     1 to   369,   369 lines, 16 depths)
 Index:              1      2      3      4      6      9     11     12     13     16     18     19     20     21     23     24
 Depth(M):           1      5      8     10     15     20     30     32     35     45     80    100    120    150    200    300 QUALITY SOURCE
 YYYYMMDD HHMM     SST   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP QQQQQQQQQQQQQQQQ SSSSSSSSSSSSSSSS
 20080328 1200   4.610 -9.999  4.600  4.610 -9.999  4.600  4.600 -9.999  4.600  4.590  4.590  4.590  4.290  4.060  4.020  4.020 2022022022222222 5055055055555555
 20080329 1200   4.590 -9.999  4.590  4.590 -9.999  4.590  4.580 -9.999  4.590  4.580  4.580  4.590  4.350  4.100  4.050  4.050 2044024044444444 5055055055555555
 20080330 1200   4.600 -9.999  4.590  4.600 -9.999  4.590  4.580 -9.999  4.590  4.580  4.590  4.590  4.390  4.110  4.070  4.050 2022022022222222 5055055055555555
 20080331 1200   4.690 -9.999  4.680  4.680 -9.999  4.670  4.640 -9.999  4.630  4.600  4.590  4.590  4.440  4.110  4.020  4.020 2022022022222222 5055055055555555
 20080401 1200   4.790 -9.999  4.780  4.790 -9.999  4.770  4.740 -9.999  4.720  4.670  4.590  4.590  4.440  4.090  4.000  4.000 2022022022222222 5055055055555555
 20080402 1200   4.770 -9.999  4.770  4.770 -9.999  4.770  4.770 -9.999  4.770  4.740  4.590  4.580  4.420  4.080  4.000  4.000 2044024044444444 5055055055555555
 20080403 1200   4.820 -9.999  4.790  4.790 -9.999  4.780  4.770 -9.999  4.770  4.720  4.590  4.580  4.420  4.080  4.000  4.000 2044024044444444 5055055055555555
 20080404 1200   4.840 -9.999  4.830  4.830 -9.999  4.800  4.770 -9.999  4.750  4.660  4.590  4.560  4.390  4.130  4.010  4.000 2022022022222222 5055055055555555
 20080405 1200   4.730 -9.999  4.730  4.730 -9.999  4.730  4.720 -9.999  4.730  4.710  4.620  4.600  4.360  4.270  4.090  4.000 2022022022222222 5055055055555555
 20080406 1200   4.640 -9.999  4.630  4.630 -9.999  4.630  4.630 -9.999  4.630  4.630  4.610  4.550  4.420  4.310  4.140  4.000 2022022022222222 5055055055555555
 20080407 1200   4.700 -9.999  4.650  4.660 -9.999  4.650  4.640 -9.999  4.630  4.620  4.450  4.280  4.380  4.280  4.140  4.000 2044024044444444 5055055055555555
 20080408 1200   4.820 -9.999  4.780  4.780 -9.999  4.720  4.700 -9.999  4.700  4.690  4.640  4.430  4.420  4.220  4.050  3.990 2022022022222222 5055055055555555
 20080409 1200   4.770 -9.999  4.760  4.770 -9.999  4.760  4.750 -9.999  4.750  4.730  4.600  4.480  4.450  4.170  4.080  3.990 2022022022222222 5055055055555555
 20080410 1200   4.820 -9.999  4.810  4.810 -9.999  4.800  4.780 -9.999  4.780  4.760  4.730  4.640  4.480  4.180  4.090  3.980 2022022022222222 5055055055555555
 20080411 1200   4.940 -9.999  4.860  4.860 -9.999  4.840  4.810 -9.999  4.810  4.790  4.750  4.640  4.520  4.430  4.220  3.980 2022022022222222 5055055055555555
 20080412 1200   4.910 -9.999  4.870  4.870 -9.999  4.830  4.810 -9.999  4.810  4.790  4.640  4.560  4.500  4.470  4.240  4.010 2022022022222222 5055055055555555
 20080413 1200   4.750 -9.999  4.750  4.750 -9.999  4.750  4.740 -9.999  4.750  4.740  4.720  4.520  4.480  4.430  4.260  4.050 2022022022222222 5055055055555555
 20080414 1200   4.750 -9.999  4.740  4.740 -9.999  4.740  4.740 -9.999  4.740  4.730  4.730  4.540  4.500  4.410  4.280  4.130 2022022022222222 5055055055555555
 20080415 1200   4.760 -9.999  4.750  4.760 -9.999  4.750  4.750 -9.999  4.760  4.750  4.740  4.530  4.460  4.420  4.270  4.140 2022022022222222 5055055055555555
 20080416 1200   4.780 -9.999  4.770  4.780 -9.999  4.770  4.760 -9.999  4.770  4.760  4.700  4.510  4.440  4.420  4.280  4.140 2022022022222222 5055055055555555
 20080417 1200   4.810 -9.999  4.810  4.810 -9.999  4.800  4.780 -9.999  4.780  4.750  4.640  4.520  4.360  4.350  4.250  4.150 2022022022222222 5055055055555555
 20080418 1200   4.810 -9.999  4.760  4.760 -9.999  4.750  4.740 -9.999  4.740  4.720  4.650  4.540  4.370  4.310  4.220  4.150 2044024044444444 5055055055555555
 20080419 1200   5.090 -9.999  4.860  4.830 -9.999  4.760  4.740 -9.999  4.740  4.730  4.640  4.570  4.340  4.250  4.140  4.140 2044024044444444 5055055055555555
 20080420 1200   4.980 -9.999  4.960  4.960 -9.999  4.820  4.730 -9.999  4.720  4.700  4.650  4.560  4.370  4.240  4.120  4.140 2022022022222222 5055055055555555
 20080421 1200   4.890 -9.999  4.880  4.890 -9.999  4.880  4.860 -9.999  4.840  4.760  4.620  4.550  4.400  4.220  4.110  4.130 2022022022222222 5055055055555555
 20080422 1200   5.020 -9.999  4.950  4.950 -9.999  4.920  4.870 -9.999  4.860  4.810  4.630  4.520  4.460  4.270  4.110  4.110 2022022022222222 5055055055555555
 20080423 1200   5.270 -9.999  5.070  5.040 -9.999  4.920  4.870 -9.999  4.850  4.820  4.610  4.510  4.450  4.340  4.070  4.100 2044024044444444 5055055055555555
 20080424 1200   5.210 -9.999  5.190  5.180 -9.999  5.030  4.870 -9.999  4.850  4.810  4.620  4.510  4.420  4.370  4.080  4.110 2022022022222222 5055055055555555
 20080425 1200   5.130 -9.999  5.120  5.120 -9.999  5.100  4.990 -9.999  4.930  4.850  4.620  4.540  4.350  4.330  4.110  4.130 2022022022222222 5055055055555555
 20080426 1200   5.100 -9.999  5.090  5.090 -9.999  5.090  5.080 -9.999  5.070  5.000  4.590  4.510  4.320  4.330  4.110  4.130 2022022022222222 5055055055555555
 20080427 1200   5.010 -9.999  5.000  5.010 -9.999  5.000  5.000 -9.999  5.000  4.980  4.650  4.510  4.380  4.320  4.130  4.100 2022022022222222 5055055055555555
 20080428 1200   4.960 -9.999  4.950  4.960 -9.999  4.960  4.950 -9.999  4.960  4.950  4.840  4.620  4.440  4.270  4.150  4.070 2022022022222222 5055055055555555
 20080429 1200   4.950 -9.999  4.940  4.950 -9.999  4.940  4.940 -9.999  4.940  4.940  4.940  4.660  4.510  4.250  4.150  4.070 2022022022222222 5055055055555555
 20080430 1200   5.010 -9.999  5.010  5.010 -9.999  5.000  4.970 -9.999  4.980  4.960  4.950  4.670  4.530  4.410  4.180  4.060 2022022022222222 5055055055555555
 20080501 1200   5.000 -9.999  4.990  4.990 -9.999  4.990  4.980 -9.999  4.990  4.980  4.940  4.640  4.520  4.450  4.180  4.050 2022022022222222 5055055055555555
 20080502 1200   4.970 -9.999  4.960  4.970 -9.999  4.970  4.960 -9.999  4.970  4.960  4.940  4.630  4.520  4.440  4.180  4.030 2022022022222222 5055055055555555
 20080503 1200   4.950 -9.999  4.950  4.950 -9.999  4.950  4.940 -9.999  4.950  4.940  4.910  4.550  4.510  4.440  4.160  4.030 2022022022222222 5055055055555555
 20080504 1200   4.940 -9.999  4.930  4.940 -9.999  4.940  4.930 -9.999  4.940  4.930  4.900  4.600  4.520  4.430  4.160  4.050 2022022022222222 5055055055555555
 20080505 1200   4.990 -9.999  4.980  4.980 -9.999  4.980  4.970 -9.999  4.970  4.960  4.930  4.680  4.510  4.450  4.160  4.030 2022022022222222 5055055055555555
 20080506 1200   5.070 -9.999  5.040  5.030 -9.999  5.020  4.990 -9.999  4.990  4.960  4.920  4.640  4.500  4.420  4.190  4.060 2022022022222222 5055055055555555
 20080507 1200   5.260 -9.999  5.240  5.240 -9.999  5.100  5.020 -9.999  5.010  4.970  4.930  4.710  4.530  4.410  4.170  4.080 2044024044444444 5055055055555555
 20080508 1200   5.180 -9.999  5.170  5.180 -9.999  5.170  5.120 -9.999  5.110  5.060  4.920  4.630  4.550  4.410  4.200  4.120 2022022022222222 5055055055555555
 20080509 1200   5.240 -9.999  5.230  5.240 -9.999  5.230  5.190 -9.999  5.170  5.100  4.920  4.630  4.570  4.410  4.200  4.140 2022022022222222 5055055055555555
 20080510 1200   5.120 -9.999  5.120  5.120 -9.999  5.120  5.110 -9.999  5.120  5.110  5.040  4.650  4.580  4.410  4.210  4.150 2022022022222222 5055055055555555
 20080511 1200   5.050 -9.999  5.040  5.050 -9.999  5.040  5.040 -9.999  5.040  5.030  4.970  4.620  4.580  4.450  4.220  4.140 2022022022222222 5055055055555555
 20080512 1200   5.020 -9.999  5.000  5.010 -9.999  4.990  4.990 -9.999  5.000  4.980  4.950  4.660  4.390  4.430  4.210  4.130 2022022022222222 5055055055555555
 20080513 1200   5.150 -9.999  5.140  5.150 -9.999 -9.999  5.070 -9.999  5.040  5.000  4.950  4.680  4.280  4.290  4.190  4.130 2022002022222222 5055005055555555
 20080514 1200   5.150 -9.999  5.130  5.140 -9.999 -9.999  5.130 -9.999  5.130  5.120  5.010  4.630  4.210  4.260  4.160  4.120 2022002022222222 5055005055555555
 20080515 1200   5.150 -9.999  5.120  5.130 -9.999 -9.999  5.110 -9.999  5.120  5.110  5.100  4.590  4.210  4.090  4.130  4.080 2022002022222222 5055005055555555
 20080516 1200   5.210 -9.999  5.170  5.170 -9.999 -9.999  5.080 -9.999  5.080  5.060  5.070  4.680  4.250  4.110  4.080  4.020 2022002022222222 5055005055555555
 20080517 1200   5.380 -9.999  5.280  5.250 -9.999 -9.999  5.090 -9.999  5.080  5.060  5.060  4.770  4.200  4.130  4.110  4.050 2044004044444444 5055005055555555
 20080518 1200   5.570 -9.999  5.500  5.440 -9.999 -9.999  5.120 -9.999  5.110  5.080  5.070  4.900  4.290  4.120  4.110  4.060 2022002022222222 5055005055555555
 20080519 1200   5.590 -9.999  5.580  5.580 -9.999 -9.999  5.330 -9.999  5.280  5.240  5.060  4.720  4.500  4.370  4.130  4.090 2022002022222222 5055005055555555
 20080520 1200   5.580 -9.999  5.580  5.580 -9.999 -9.999  5.480 -9.999  5.420  5.320  5.000  4.630  4.530  4.440  4.190  4.090 2044004044444444 5055005055555555
 20080521 1200   5.530 -9.999  5.520  5.520 -9.999 -9.999  5.450 -9.999  5.420  5.300  5.090  4.730  4.530  4.420  4.180  4.070 2022002022222222 5055005055555555
 20080522 1200   5.600 -9.999  5.590  5.580 -9.999 -9.999  5.430 -9.999  5.420  5.360  5.070  4.580  4.500  4.430  4.190  4.060 2022002022222222 5055005055555555
 20080523 1200   5.540 -9.999  5.520  5.520 -9.999 -9.999  5.480 -9.999  5.460  5.330  5.050  4.640  4.460  4.440  4.180  4.030 2022002022222222 5055005055555555
 20080524 1200   5.750 -9.999  5.710  5.690 -9.999 -9.999  5.500 -9.999  5.450  5.340  5.030  4.550  4.330  4.430  4.150  4.030 2022002022222222 5055005055555555
 20080525 1200   5.710 -9.999  5.700  5.700 -9.999 -9.999  5.610 -9.999  5.560  5.380  4.900  4.440  4.350  4.380  4.160  4.020 2044004044444444 5055005055555555
 20080526 1200   5.760 -9.999  5.750  5.750 -9.999 -9.999  5.670 -9.999  5.620  5.390  4.970  4.510  4.360  4.430  4.170  4.040 2022002022222222 5055005055555555
 20080527 1200   5.780 -9.999  5.760  5.770 -9.999 -9.999  5.720 -9.999  5.690  5.510  4.950  4.490  4.340  4.460  4.200  4.060 2044004044444444 5055005055555555
 20080528 1200   5.870 -9.999  5.850  5.850 -9.999 -9.999  5.720 -9.999  5.690  5.550  5.010  4.570  4.300  4.400  4.230  4.070 2022002022222222 5055005055555555
 20080529 1200   6.180 -9.999  6.100  6.100 -9.999 -9.999  5.900 -9.999  5.840  5.660  4.970  4.560  4.320  4.460  4.240  4.090 3044004044444444 5055005055555555
 20080530 1200   6.590 -9.999  6.290  6.270 -9.999 -9.999  5.770 -9.999  5.730  5.580  5.020  4.660  4.370  4.450  4.240  4.090 3033003033333333 5055005055555555
 20080531 1200   6.290 -9.999  6.280  6.290 -9.999 -9.999  5.830 -9.999  5.710  5.490  5.040  4.830  4.360  4.440  4.210  4.100 3033003033333333 5055005055555555
 20080601 1200   6.210 -9.999  6.190  6.200 -9.999 -9.999  6.030 -9.999  5.860  5.510  4.960  4.700  4.350  4.450  4.210  4.100 3033003033333333 5055005055555555
 20080602 1200   6.240 -9.999  6.220  6.230 -9.999 -9.999  6.010 -9.999  5.880  5.620  5.010  4.680  4.400  4.450  4.210  4.100 3033003033333333 5055005055555555
 20080603 1200   6.320 -9.999  6.310  6.310 -9.999 -9.999  6.190 -9.999  5.980  5.660  5.020  4.750  4.390  4.390  4.240  4.110 3033003033333333 5055005055555555
 20080604 1200   6.340 -9.999  6.330  6.330 -9.999 -9.999  6.070 -9.999  5.840  5.480  4.990  4.710  4.400  4.390  4.160  4.130 3033003033333333 5055005055555555
 20080605 1200   6.270 -9.999  6.260  6.260 -9.999 -9.999  6.190 -9.999  6.090  5.720  5.010  4.770  4.410  4.360  4.140  4.100 3033003033333333 5055005055555555
 20080606 1200   6.310 -9.999  6.300  6.300 -9.999 -9.999  6.230 -9.999  6.150  5.730  4.930  4.740  4.410  4.340  4.150  4.080 3033003033333333 5055005055555555
 20080607 1200   6.330 -9.999  6.290  6.290 -9.999 -9.999  6.220 -9.999  6.140  5.740  4.920  4.760  4.370  4.430  4.150  4.110 3033003033333333 5055005055555555
 20080608 1200   6.710 -9.999  6.440  6.400 -9.999 -9.999  6.190 -9.999  6.050  5.720  4.930  4.710  4.340  4.450  4.170  4.080 3044004044444444 5055005055555555
 20080609 1200   6.920 -9.999  6.750  6.630 -9.999 -9.999  6.340 -9.999  6.260  5.810  4.970  4.690  4.340  4.450  4.170  4.040 3044004044444444 5055005055555555
 20080610 1200   7.400 -9.999  6.870  6.690 -9.999 -9.999  6.330 -9.999  6.260  5.970  4.980  4.720  4.340  4.270  4.160  4.070 3044004044444444 5055005055555555

